,Year,AreaHa,Shape__Length,StartDate,Label,FireName
32140,2017,12890000.0,28291,2017-09-06,2017-18 Wildfire,Farnell Road
32141,2017,400000.0,4038,2017-09-07,2017-18 Wildfire,Cotswalds
32142,2017,3570000.0,17192,2017-09-15,2017-18 Wildfire,Tunnel Road
32143,2017,9890000.0,16679,2017-09-23,2017-18 Wildfire,High Country
32144,2017,30000.0,773,2017-09-24,2017-18 Wildfire,The Gulf Road
32145,2017,12630000.0,17979,2017-09-25,2017-18 Wildfire,Cullen Creek
32146,2017,3250000.0,11498,2017-09-25,2017-18 Wildfire,Back Creek
32147,2017,12120000.0,24270,2017-08-29,2017-18 Wildfire,Boulders Creek Fire
32148,2017,19540000.0,33586,2017-09-03,2017-18 Wildfire,Hogarth Range
32149,2017,63530000.0,70448,2017-09-08,2017-18 Wildfire,Rivertree
32150,2017,11000000.0,17373,2017-09-10,2017-18 Wildfire,"Sykes Gap Rd, Upper Tooloom"
32151,2017,1000000.0,6092,2017-09-10,2017-18 Wildfire,"Sykes Gap Rd, Upper Tooloom"
32152,2017,0.0,286,2017-09-19,2017-18 Wildfire,"Minyon Falls Rd, Upper Coopers Ck"
32153,2017,4470000.0,18232,2017-09-25,2017-18 Wildfire,"Yabbra NP, Bonalbo"
32154,2017,55070000.0,62753,2017-08-14,2017-18 Wildfire,Poverty Point
32155,2017,860000.0,4410,2017-08-18,2017-18 Wildfire,"Hyland Park Rd, Hyland Park"
32156,2017,11120000.0,32499,2017-09-04,2017-18 Wildfire,Cochrane Road
32157,2017,610000.0,3294,2017-09-07,2017-18 Wildfire,"Mooraback Rd, Yarrowitch"
32158,2017,34430000.0,49616,2017-08-16,2017-18 Wildfire,Carrolls Creek
32159,2017,100000.0,1232,2017-09-25,2017-18 Wildfire,Baynes Mountain
32160,2017,43420000.0,210815,2017-09-25,2017-18 Wildfire,Youdales Hut 2
32161,2017,3510000.0,13788,2017-09-11,2017-18 Wildfire,Youdales Hut 1
32162,2017,0.0,35,2017-08-19,2017-18 Wildfire,"Cape Solander Dr, Kurnell, Sutherland"
32163,2017,3520000.0,9919,2017-09-03,2017-18 Wildfire,"Captain Cook Dr, Kurnell, Sutherland"
32164,2017,2200000.0,7126,2017-10-01,2017-18 Wildfire,"Mckell Av, Royal National Park, Sutherland"
32165,2017,0.0,20,2017-10-06,2017-18 Wildfire,"Chiltern Rd, Ingleside, Pittwater"
32166,2017,20560000.0,68620,2017-09-24,2017-18 Wildfire,Innes View Rd
32167,2017,13620000.0,38057,2017-09-10,2017-18 Wildfire,Old Inn Rd
32168,2017,25600000.0,48542,2017-09-05,2017-18 Wildfire,Aerodrome Lakes Way
32169,2017,8590000.0,29466,2017-09-25,2017-18 Wildfire,Chichester Dam
32170,2017,3660000.0,14143,2017-09-25,2017-18 Wildfire,Upper Chichester
32171,2017,370000.0,2958,2017-09-26,2017-18 Wildfire,Sharpes Ck Gloucester Tops
32172,2017,20000.0,912,2017-10-07,2017-18 Wildfire,Hilltop St Bateau Bay
32173,2017,30000.0,702,2017-10-09,2017-18 Wildfire,Abermain Trail Sawyers Gully
32174,2017,5100000.0,18089,2017-09-26,2017-18 Wildfire,Skink Trail Fire
32175,2017,570000.0,4244,2017-09-13,2017-18 Wildfire,Bunyah Hill
32176,2017,20000.0,1112,2017-09-16,2017-18 Wildfire,Bicentenary Rd
32177,2017,0.0,234,2017-09-19,2017-18 Wildfire,Sea Acres
32178,2017,10000.0,731,2017-09-29,2017-18 Wildfire,Little Mooney Creek Rd
32179,2017,10000.0,629,2017-10-02,2017-18 Wildfire,Glenrock Parade
32187,2017,1290000.0,4462,2017-08-19,2017-18 Wildfire,"Red Root Rd, Shark Creek"
32188,2017,370000.0,2639,2017-08-19,2017-18 Wildfire,"Red Root Rd, Shark Creek"
32189,2017,8830000.0,22524,2017-08-18,2017-18 Wildfire,"Carrawarra Ridge Trl, Kippenduff"
32195,2017,20000.0,1107,2017-10-18,2017-18 Wildfire,"Nicholson Pde, Spring Farm, Camden"
32203,2017,360000.0,2712,2017-09-02,2017-18 Wildfire,Wheeny Gap
32204,2016,0.0,5,2017-06-20,2016-17 Wildfire,Forest Drive Spot Fire - Hillston Precinct
32205,2016,0.0,3,2017-06-20,2016-17 Wildfire,Forest Drive Spot Fire - Hillston Precinct
32206,2016,0.0,418,2017-06-06,2016-17 Wildfire,"Kidman Way, Willbriggie"
32207,2017,0.0,273,2017-09-03,2017-18 Wildfire,"Central Mines Trl, Ophir"
32208,2017,70000.0,1081,2017-10-04,2017-18 Wildfire,Circular Road Fire
32209,2017,11310000.0,16578,2017-10-29,2017-18 Wildfire,"Carrathool Rd, Steam Plains"
32210,2017,10000.0,588,2017-09-23,2017-18 Wildfire,"Euroley Rd, Yanco"
32211,2017,0.0,45,2017-10-15,2017-18 Wildfire,Gundabooka National Park
32212,2017,20000.0,723,2017-09-17,2017-18 Wildfire,"Braidwood Rd, Tianjara"
32213,2017,80000.0,1334,2017-09-12,2017-18 Wildfire,"279E Kingiman Rd, Mount Kingiman"
32214,2017,0.0,309,2017-09-14,2017-18 Wildfire,"Twelve Mile Rd, Twelve Mile Peg"
32215,2017,0.0,8,2017-11-02,2017-18 Wildfire,"Haycock Rd, Eden"
32216,2017,2900000.0,15308,2017-09-23,2017-18 Wildfire,"Hains Rd, Kybeyan"
32217,2017,10000.0,415,2017-11-20,2017-18 Wildfire,Grass Tree Trail
32218,2017,0.0,144,2017-10-02,2017-18 Wildfire,"Bugong Rd, Budgong"
32220,2017,0.0,446,2017-08-17,2017-18 Wildfire,"Comleroy Rd, Upper Colo"
32221,2017,10000.0,410,2017-07-21,2017-18 Wildfire,Mt Davidson
32222,2017,0.0,86,2017-08-26,2017-18 Wildfire,"Burragorang Rd, Nattai"
32223,2017,0.0,283,2017-09-03,2017-18 Wildfire,"Wollar Rd, Wollar"
32224,2017,20000.0,683,2017-09-05,2017-18 Wildfire,"Bells Line Of Road, Bilpin"
32225,2017,120000.0,1967,2017-10-16,2017-18 Wildfire,"Wollar Rd, Wollar"
32226,2017,210000.0,2115,2017-10-30,2017-18 Wildfire,"Ganguddy Access Rd, Kelgoola"
32227,2017,10000.0,553,2017-11-14,2017-18 Wildfire,"Jack Evans Track, Blue Mountains National Park"
32228,2017,0.0,346,2017-10-26,2017-18 Wildfire,Retreat River
32229,2017,10000.0,416,2017-11-09,2017-18 Wildfire,Egans Trail Fire
32230,2017,0.0,225,2017-11-23,2017-18 Wildfire,Bungleboori
32231,2017,50000.0,1080,2017-11-23,2017-18 Wildfire,Erskine Ck
32232,2017,20000.0,600,2017-09-04,2017-18 Wildfire,Mt Misery
32233,2017,0.0,365,2017-11-23,2017-18 Wildfire,Wolgan River
32234,2017,0.0,128,2017-11-24,2017-18 Wildfire,Sentinel Mtn 2
32235,2017,0.0,171,2017-11-24,2017-18 Wildfire,Sentinel Mtn 1
32236,2017,0.0,42,2017-08-23,2017-18 Wildfire,Berowra Track
32237,2017,50000.0,1360,2017-09-06,2017-18 Wildfire,"Lane Cove Rd, Macquarie Park"
32238,2017,0.0,16,2017-09-12,2017-18 Wildfire,"Schofields Track, Pennant Hills"
32239,2017,0.0,432,2017-10-31,2017-18 Wildfire,"William Howe Reserve, Camden"
32240,2017,0.0,29,2017-11-15,2017-18 Wildfire,"Llandilo Rd, Berkshire Park"
32241,2017,0.0,24,2017-11-01,2017-18 Wildfire,"Silver Cr, Westleigh, Hornsby"
32242,2017,0.0,103,2017-10-30,2017-18 Wildfire,"Old Maitland Rd, Cessnock"
32243,2017,60000.0,1166,2017-11-13,2017-18 Wildfire,"Woy Woy Bay Firetrail, Woy Woy Bay"
32244,2017,1270000.0,8202,2017-10-29,2017-18 Wildfire,Little Losy (Carters Rd)
32245,2017,20000.0,775,2017-11-18,2017-18 Wildfire,Prestons
32246,2017,460000.0,3189,2017-10-25,2017-18 Wildfire,Masons Bend
32247,2017,590000.0,3937,2017-10-31,2017-18 Wildfire,Ash Track
32248,2017,0.0,103,2017-09-30,2017-18 Wildfire,"Awabakal Dr, Nords Wharf"
32249,2017,0.0,151,2017-09-16,2017-18 Wildfire,"Rookes Rd, Salt Ash"
32250,2017,0.0,146,2017-09-16,2017-18 Wildfire,Bombala Street Trk
32251,2017,0.0,232,2017-08-27,2017-18 Wildfire,"Rollover Rd, Bago"
32252,2017,0.0,61,2017-09-22,2017-18 Wildfire,Enterprise Rd
32253,2017,8790000.0,17033,2017-09-24,2017-18 Wildfire,Telegram Range
32254,2017,0.0,203,2017-09-24,2017-18 Wildfire,Five Day Creek reignition
32255,2017,130000.0,1755,2017-09-26,2017-18 Wildfire,Goulds Lane 2
32256,2016,2360000.0,7116,2016-12-11,2016-17 Wildfire,Amos Flat Trail
32257,2017,10000.0,590,2017-10-31,2017-18 Wildfire,Skink trail 2
32258,2017,570000.0,3801,2017-10-29,2017-18 Wildfire,"Julians Trail Fire, Hat Head"
32259,2017,9220000.0,18701,2017-09-24,2017-18 Wildfire,Lawrences Creek Fire
32260,2017,10000.0,758,2017-09-16,2017-18 Wildfire,"Tallow Creek, Byron Bay"
32261,2017,90000.0,2498,2017-09-11,2017-18 Wildfire,"Pacific Hwy, Rossglen"
32262,2017,1490000.0,5810,2017-11-21,2017-18 Wildfire,"Old Glen Innes Road, Chambigne"
32263,2017,10000.0,433,2017-09-10,2017-18 Wildfire,"Cold Nob Rd, Lorne SF"
32264,2017,30000.0,743,2017-09-05,2017-18 Wildfire,"Saleyards Rd, Collombatti"
32265,2017,660000.0,3375,2017-09-04,2017-18 Wildfire,"Tamban Rd, Collombatti"
32266,2017,200000.0,1747,2017-09-03,2017-18 Wildfire,"Big Marsh, Tabbimobile"
32267,2017,3180000.0,14253,2017-08-30,2017-18 Wildfire,Pee Dee South
32268,2017,90000.0,1420,2017-08-29,2017-18 Wildfire,Seven Hills Rd
32269,2017,260000.0,2259,2017-08-29,2017-18 Wildfire,Seven Hills Rd
32270,2017,360000.0,2447,2017-08-30,2017-18 Wildfire,Seven Oaks Drain
32271,2017,35070000.0,71829,2017-08-16,2017-18 Wildfire,"Parrabel Creek, Moparrabah"
32272,2017,800000.0,4132,2017-08-20,2017-18 Wildfire,Koreelah Peak
32273,2017,7270000.0,22027,2017-08-15,2017-18 Wildfire,Bald Rock
32274,2017,3330000.0,10689,2017-08-17,2017-18 Wildfire,Towal Creek Fire
32275,2017,4620000.0,11167,2017-08-18,2017-18 Wildfire,Fifes Knob
32276,2017,800000.0,3943,2017-08-18,2017-18 Wildfire,Fifes Knob
32277,2017,11460000.0,21001,2017-08-16,2017-18 Wildfire,"Moses Knob Fire, Bellbrook"
32278,2017,760000.0,4489,2017-08-16,2017-18 Wildfire,"Moses Knob Fire, Bellbrook"
32279,2017,1600000.0,8047,2017-09-02,2017-18 Wildfire,North Branch SF cpt 256
32280,2017,0.0,121,2017-09-11,2017-18 Wildfire,Rocky Waterholes
32281,2017,0.0,121,2017-09-16,2017-18 Wildfire,"Loftus Rd, Crescent Head"
32282,2017,10000.0,474,2017-09-18,2017-18 Wildfire,Munro Island
32283,2017,0.0,129,2017-09-30,2017-18 Wildfire,"Corama Pl, Bonny Hills"
32289,2017,10490000.0,25066,2017-09-08,2017-18 Wildfire,Kangaroo Creek
32290,2017,170000.0,2447,2017-09-08,2017-18 Wildfire,Kangaroo Creek
32291,2017,3740000.0,16223,2017-08-19,2017-18 Wildfire,"Main Arm Rd, Upper Main Arm"
32292,2017,100000.0,1404,2017-09-14,2017-18 Wildfire,"Bellingen Rd, Missabotti"
32293,2017,1300000.0,4871,2017-08-17,2017-18 Wildfire,Hyland Gorge reignition
32294,2017,1430000.0,8911,2017-08-16,2017-18 Wildfire,Diamond Flat HR reignition
32295,2017,10000.0,508,2017-09-23,2017-18 Wildfire,"Toonumbar Nature Reserve, Woodenbong"
32296,2017,1640000.0,7417,2017-09-25,2017-18 Wildfire,"Punchbowl, Wombat Creek"
32297,2017,1080000.0,5627,2017-09-28,2017-18 Wildfire,"Tayling Creek trail, Gradys Ck"
32298,2017,12980000.0,23460,2017-09-21,2017-18 Wildfire,Bambi Creek
32299,2017,1490000.0,5643,2017-09-07,2017-18 Wildfire,"Rockview, Chambigne"
32300,2017,15120000.0,25439,2017-08-27,2017-18 Wildfire,"Goulds Lane, Clybucca"
32301,2017,12600000.0,36109,2017-08-08,2017-18 Wildfire,Brassils Creek Fire
32302,2017,9130000.0,26743,2017-08-30,2017-18 Wildfire,"Five Day Creek Rd, Comara"
32303,2017,220000.0,2333,2017-09-12,2017-18 Wildfire,Main Creek
32304,2017,7970000.0,17012,2017-07-31,2017-18 Wildfire,McCoys Creek Road Fire
32305,2017,90000.0,2681,2017-07-31,2017-18 Wildfire,McCoys Creek Road Fire
32306,2017,1890000.0,8617,2017-08-11,2017-18 Wildfire,"Koukindowie, Blaxlands Creek"
32307,2017,50000.0,1105,2017-08-23,2017-18 Wildfire,"Kinchela Creek Left Bank Rd, Kinchela"
32308,2017,0.0,33,2017-09-16,2017-18 Wildfire,Loftus rd
32309,2017,0.0,103,2017-08-21,2017-18 Wildfire,"Kanangra Dr, Point Wolstoncroft"
32310,2017,0.0,144,2017-08-23,2017-18 Wildfire,"Connection Trl, Clarence Town"
32311,2017,4440000.0,20689,2017-08-16,2017-18 Wildfire,Bosenquets Trail
32312,2017,210000.0,3774,2017-08-18,2017-18 Wildfire,"Boyds Rd, Herons Creek"
32313,2017,2830000.0,9396,2017-09-03,2017-18 Wildfire,"Jolly Nose Drive, Boony Hills"
32314,2017,5510000.0,14918,2017-09-04,2017-18 Wildfire,Wallaroo Fire
32315,2017,1650000.0,6534,2017-09-05,2017-18 Wildfire,"Oakfield Rd, Salt Ash"
32316,2017,60000.0,1374,2017-08-23,2017-18 Wildfire,Mt Wareng (formerly Howes Trail)
32317,2017,10000.0,741,2017-09-06,2017-18 Wildfire,"Wollombi Rd, Bellbird"
32318,2017,4070000.0,14980,2017-08-18,2017-18 Wildfire,Putty Creek
32319,2017,100000.0,1436,2017-09-07,2017-18 Wildfire,"Yarramalong Rd, Yarramalong"
32320,2017,150000.0,2127,2017-09-15,2017-18 Wildfire,"Ash Island. Millams Rd, Hexham"
32321,2017,0.0,103,2017-09-14,2017-18 Wildfire,"Apple Tree Flat Rd, Appletree Flat"
32322,2017,0.0,103,2017-09-09,2017-18 Wildfire,"Anna Bay Boreline, Nelson Bay"
32326,2017,20000.0,814,2017-12-21,2017-18 Wildfire,"Big Tree Rd, Mallee"
32327,2017,0.0,373,2017-12-31,2017-18 Wildfire,"Old Morago Rd, Morago"
32328,2017,0.0,14,2017-12-30,2017-18 Wildfire,Barmah Road
32329,2017,90000.0,1359,2018-01-01,2017-18 Wildfire,"Kangarooby Rd, Gooloogong"
32330,2017,4550000.0,13522,2017-11-28,2017-18 Wildfire,Willandra Complex
32331,2017,50000.0,1080,2018-01-04,2017-18 Wildfire,William Howe Reserve
32332,2017,0.0,41,2018-01-04,2017-18 Wildfire,Bush Turkey Fire
32333,2017,0.0,119,2018-01-07,2017-18 Wildfire,Barren Jack Mt
32334,2017,60000.0,1109,2017-12-20,2017-18 Wildfire,"Darkwood Rd, Thora"
32335,2017,0.0,133,2017-12-25,2017-18 Wildfire,"Tuckers Nob, Bindarri National Park"
32336,2017,200000.0,2081,2017-12-13,2017-18 Wildfire,Shoreline Drive
32337,2017,0.0,132,2017-12-20,2017-18 Wildfire,"Armidale Rd, Bellbrook"
32338,2017,0.0,113,2017-12-20,2017-18 Wildfire,"McGraths Hump, Dorrigo Mountain"
32339,2017,1320000.0,5220,2017-12-14,2017-18 Wildfire,Link Rd Kangaroo Creek
32340,2017,40000.0,1318,2017-12-20,2017-18 Wildfire,"South West Rocks Rd, South"
32341,2017,100450000.0,119581,2017-12-05,2017-18 Wildfire,"Big Hill Trail, Crescent Head"
32342,2017,0.0,178,2018-01-07,2017-18 Wildfire,"Belmore St, Crescent Head"
32343,2017,60000.0,1077,2017-11-25,2017-18 Wildfire,Thompsons Run
32344,2017,30000.0,716,2017-11-24,2017-18 Wildfire,Baerami Range
32345,2017,20000.0,715,2017-11-25,2017-18 Wildfire,Werong Creek
32346,2017,10000.0,581,2017-11-25,2017-18 Wildfire,Tanilba Bay Sub Station
32347,2017,2930000.0,11981,2017-12-14,2017-18 Wildfire,Lovedale Rd
32348,2017,380000.0,3477,2017-12-18,2017-18 Wildfire,Meehans Ridge
32349,2017,1020000.0,4726,2017-12-18,2017-18 Wildfire,Cameron Gorge
32350,2017,120000.0,2084,2017-12-29,2017-18 Wildfire,Kanangra Dr
32351,2017,0.0,103,2018-01-07,2017-18 Wildfire,Brickmans Lane
32352,2017,160000.0,2011,2017-12-24,2017-18 Wildfire,Kerriki Creek
32353,2017,0.0,231,2018-01-06,2017-18 Wildfire,"Little Mountain Rd, Limeburners"
32354,2017,0.0,73,2018-01-09,2017-18 Wildfire,Upper Myall River
32355,2017,0.0,455,2018-01-10,2017-18 Wildfire,Moonan Brook
32356,2017,0.0,103,2017-12-08,2017-18 Wildfire,"Bombah Point Rd, Bombah Point"
32357,2017,0.0,250,2018-01-09,2017-18 Wildfire,Mount Carson Trail
32358,2017,10000.0,561,2017-12-25,2017-18 Wildfire,Watsons Creek
32359,2017,310000.0,2589,2018-01-09,2017-18 Wildfire,Walcrow River
32360,2017,190000.0,1748,2017-12-17,2017-18 Wildfire,Water Reserve Road
32361,2017,28940000.0,42307,2017-12-17,2017-18 Wildfire,Bald Rock
32362,2017,640000.0,3837,2017-11-26,2017-18 Wildfire,Brumby Rd Fire
32363,2017,20000.0,638,2017-12-17,2017-18 Wildfire,"Rocky Rd, The Pilliga"
32364,2017,30000.0,759,2018-01-12,2017-18 Wildfire,Den Mountain
32365,2017,50000.0,871,2017-12-20,2017-18 Wildfire,Millers Road
32366,2017,8330000.0,21120,2018-01-17,2017-18 Wildfire,Gilgurry
32367,2017,10000.0,718,2018-01-25,2017-18 Wildfire,Doyles Peak No2
32368,2017,20000.0,779,2018-01-24,2017-18 Wildfire,East Bluff Fire
32369,2017,50000.0,1125,2018-01-23,2017-18 Wildfire,Breeza Lookout Fire
32370,2017,40000.0,825,2018-01-24,2017-18 Wildfire,Doyles Peak
32371,2017,0.0,354,2018-01-29,2017-18 Wildfire,Yenargee Rd Fire
32372,2017,10000.0,378,2018-01-24,2017-18 Wildfire,Cooper Creek
32373,2017,597080000.0,239182,2018-01-17,2017-18 Wildfire,Dipper Road
32374,2017,125480000.0,60519,2018-01-18,2017-18 Wildfire,"Bonnay, Tamworth"
32375,2017,0.0,163,2017-12-17,2017-18 Wildfire,Razorback Fire
32376,2017,0.0,42,2017-12-29,2017-18 Wildfire,Olga Bay - Muogamarra
32377,2017,0.0,45,2018-01-02,2017-18 Wildfire,"Heathcote Rd, Menai"
32378,2017,0.0,123,2018-01-04,2017-18 Wildfire,"Bridge St, Darlington Point"
32379,2017,0.0,202,2018-01-07,2017-18 Wildfire,Hunthawang LVNP Lachlan River Bend
32380,2017,30000.0,745,2017-12-17,2017-18 Wildfire,Bumberry Fire
32381,2017,70000.0,1941,2018-01-14,2017-18 Wildfire,Depp Creek Fire
32382,2017,0.0,258,2018-01-27,2017-18 Wildfire,MIA 3
32383,2017,70000.0,1311,2018-02-02,2017-18 Wildfire,"Burnt Bridge Rd, Bullatale"
32384,2017,960000.0,4135,2018-01-25,2017-18 Wildfire,Hunthawong NP
32385,2017,15610000.0,19535,2017-08-16,2017-18 Wildfire,"Mount Seaview Rd, Mount Seaview"
32386,2017,690000.0,3898,2017-10-29,2017-18 Wildfire,"Roseneath Rd, Bobs Creek"
32387,2017,110000.0,1836,2017-10-29,2017-18 Wildfire,"Roseneath Rd, Bobs Creek"
32388,2017,950000.0,4810,2017-10-29,2017-18 Wildfire,"Roseneath Rd, Bobs Creek"
32389,2017,0.0,378,2017-08-18,2017-18 Wildfire,"Ocean Dr, North Haven"
32390,2017,3180000.0,8821,2017-08-16,2017-18 Wildfire,"Barcoongere Way, Corindi Beach"
32391,2017,30000.0,900,2018-02-03,2017-18 Wildfire,Powerline Trail Uriarra
32392,2017,0.0,252,2018-01-24,2017-18 Wildfire,Brandy Mary Spur
32393,2017,0.0,34,2018-01-24,2017-18 Wildfire,River Rd. Talmalmo
32394,2017,0.0,28,2018-01-23,2017-18 Wildfire,Avoca
32395,2017,0.0,28,2018-01-24,2017-18 Wildfire,McKeachies Creek Fire
32396,2017,0.0,170,2018-02-09,2017-18 Wildfire,Marys Hill
32397,2017,1350000.0,8406,2018-02-14,2017-18 Wildfire,"Punchbowl Rd, Punchbowl"
32398,2017,910000.0,5000,2018-02-14,2017-18 Wildfire,"Molly Milligan Rd, Marlo Merrican"
32399,2017,70000.0,1383,2018-02-16,2017-18 Wildfire,Cedar Gully
32400,2017,30000.0,744,2018-02-17,2017-18 Wildfire,Braylesford Trail
32401,2017,10000.0,548,2018-02-10,2017-18 Wildfire,"Gentle Annie Rd, Bucca"
32402,2017,0.0,292,2017-12-15,2017-18 Wildfire,"Perimeter Trail, Duffys Forest"
32403,2017,10000.0,494,2018-02-14,2017-18 Wildfire,Hacking River Firetrail
32404,2017,22700000.0,24961,2018-01-21,2017-18 Wildfire,Sir Bertram Stevens Drive
32405,2017,0.0,42,2018-02-19,2017-18 Wildfire,"Narang Trail, Terrey Hills"
32406,2017,30000.0,838,2018-02-05,2017-18 Wildfire,"Mount Bass Firetrail, Sutherland"
32407,2017,0.0,184,2018-01-04,2017-18 Wildfire,Bluefish Drive Manly
32408,2017,10000.0,556,2018-03-07,2017-18 Wildfire,"Power Station Road, Khancoban"
32409,2017,28450000.0,51748,2018-01-02,2017-18 Wildfire,Scrub Creek
32410,2017,2370000.0,8076,2018-02-12,2017-18 Wildfire,Badhams
32411,2017,4240000.0,17860,2018-01-23,2017-18 Wildfire,"Freemans Trail, Goonoo SCA"
32412,2017,2590000.0,11691,2018-01-25,2017-18 Wildfire,Toorale Fire
32413,2017,17780000.0,36388,2018-02-10,2017-18 Wildfire,"Mt Canobolas SCA, S44 Fire"
32414,2017,20000.0,625,2018-02-10,2017-18 Wildfire,West Baldry
32415,2017,100000.0,1358,2018-03-05,2017-18 Wildfire,"Millewa River Road, Yielima"
32416,2017,0.0,377,2018-03-06,2017-18 Wildfire,Edward River Campground
32417,2017,0.0,335,2018-03-06,2017-18 Wildfire,"Lookout Rd, Mullion Creek"
32418,2017,70000.0,1422,2018-01-25,2017-18 Wildfire,"Ophir Rd, Ophir"
32419,2017,12740000.0,24834,2018-02-09,2017-18 Wildfire,Belerada Creek
32420,2017,12740000.0,24834,2018-02-09,2017-18 Wildfire,Belerada Creek
32422,2017,12740000.0,24834,2018-02-09,2017-18 Wildfire,Belerada Creek
32445,2017,0.0,117,2018-04-12,2017-18 Wildfire,Yachting Point
32446,2017,3150000.0,13844,2018-03-18,2017-18 Wildfire,"Dangelong Rd, Kybeyan"
32447,2017,0.0,72,2018-01-28,2017-18 Wildfire,"Harolds Cross Rd., Captains Flat"
32448,2017,70000.0,1420,2017-12-16,2017-18 Wildfire,Yarrawa
32449,2017,290000.0,2314,2017-12-16,2017-18 Wildfire,Martindale
32450,2017,20000.0,692,2017-12-18,2017-18 Wildfire,Hunter Main Range
32451,2017,10000.0,510,2017-12-19,2017-18 Wildfire,Langhorn Creek
32452,2017,220000.0,1999,2017-12-19,2017-18 Wildfire,Frying Pan Rock
32453,2017,0.0,228,2018-01-08,2017-18 Wildfire,Grassy Hill
32454,2017,0.0,181,2018-01-08,2017-18 Wildfire,Woomerah
32455,2017,10000.0,422,2018-01-08,2017-18 Wildfire,Gees Arm
32456,2017,0.0,281,2018-01-08,2017-18 Wildfire,Watts Ck
32457,2017,10000.0,792,2018-01-08,2017-18 Wildfire,Left Arm
32458,2017,360000.0,2889,2018-01-08,2017-18 Wildfire,Martindale Creek 2
32460,2017,180000.0,1873,2017-12-24,2017-18 Wildfire,Koondah Ck
32461,2017,20000.0,825,2018-01-08,2017-18 Wildfire,Coorongooba South
32462,2017,0.0,186,2018-01-22,2017-18 Wildfire,Avon
32463,2017,100000.0,1326,2018-01-22,2017-18 Wildfire,Gooraba Creek
32464,2017,650000.0,4469,2018-01-22,2017-18 Wildfire,Woodford Range
32465,2017,30000.0,718,2018-01-22,2017-18 Wildfire,Woodford Oaks
32466,2017,3190000.0,7966,2018-01-19,2017-18 Wildfire,Main Creek
32467,2017,8400000.0,14798,2018-01-22,2017-18 Wildfire,South Wollemi Creek
32468,2017,1260000.0,4565,2018-01-22,2017-18 Wildfire,Tambo
32469,2017,0.0,234,2018-01-23,2017-18 Wildfire,Mt Werong
32470,2017,10000.0,518,2018-01-23,2017-18 Wildfire,Kimmah Creek
32471,2017,680000.0,3750,2018-01-23,2017-18 Wildfire,Tindale Head
32472,2017,1500000.0,7189,2018-01-23,2017-18 Wildfire,Gunyawarilda
32473,2017,1200000.0,4770,2018-01-23,2017-18 Wildfire,Backpack Creek
32474,2017,2130000.0,10278,2018-01-23,2017-18 Wildfire,Puzzle 1
32483,2017,0.0,166,2017-12-18,2017-18 Wildfire,North head
32484,2017,0.0,31,2018-01-07,2017-18 Wildfire,Meroo Point Rd Termeil
32485,2017,0.0,268,2017-12-23,2017-18 Wildfire,"Mt Kembla Ring Trk, Mount Kembla"
32487,2017,80000.0,1617,2017-12-19,2017-18 Wildfire,Jindelara Creek
32488,2017,0.0,172,2018-04-16,2017-18 Wildfire,"Wandella Rd, Wandella"
32489,2017,0.0,26,2018-04-17,2017-18 Wildfire,"Wasp Head Rd, South Durras"
32490,2017,0.0,36,2018-04-21,2017-18 Wildfire,"Sussex Inlet Rd, Sussex Inlet"
32491,2017,0.0,897,2018-04-24,2017-18 Wildfire,"Hawthorn St, Tarrawanna"
32497,2017,320000.0,5767,2018-05-04,2017-18 Wildfire,Wamban Ck North
32498,2017,2300000.0,28613,2018-04-28,2017-18 Wildfire,Mungerarie Fire Trail
32500,2017,13950000.0,46995,2018-03-18,2017-18 Wildfire,Reedy Swamp
32501,2017,0.0,39,2018-02-28,2017-18 Wildfire,Naval College Rd
32502,2017,0.0,43,2018-01-25,2017-18 Wildfire,Araluen Rd
32503,2017,0.0,5,2018-01-26,2017-18 Wildfire,Cordeaux Road
32504,2017,3360000.0,11391,2018-01-19,2017-18 Wildfire,"Nerriga Rd, Braidwood"
32505,2017,0.0,313,2018-01-29,2017-18 Wildfire,Beehive Point Road
32506,2017,24760000.0,36746,2018-01-19,2017-18 Wildfire,Long Gully Rd
32507,2017,0.0,64,2018-01-26,2017-18 Wildfire,Jacks Corner Rd
32508,2017,0.0,24,2018-02-23,2017-18 Wildfire,"Lysaght Rd, Wedderburn"
32509,2017,90000.0,1741,2018-02-14,2017-18 Wildfire,"Charleys Forest Rd, Wog Wog"
32510,2017,220000.0,2713,2018-03-11,2017-18 Wildfire,Bull Road
32511,2017,0.0,167,2017-09-05,2017-18 Wildfire,"Bradford Cl, Tarrawanna"
32512,2017,5070000.0,15074,2018-03-18,2017-18 Wildfire,"Tarlo River Rd, Greenwich Park"
32513,2017,0.0,15,2018-04-07,2017-18 Wildfire,"Koloona Dr, Bangalee"
32539,2017,1500000.0,6509,2018-01-23,2017-18 Wildfire,Puzzle 2
32540,2017,180000.0,2828,2018-01-23,2017-18 Wildfire,Puzzle 3
32541,2017,900000.0,4577,2018-01-24,2017-18 Wildfire,Elyl Peak
32542,2017,30000.0,690,2018-01-04,2017-18 Wildfire,Grono North Trail
32543,2017,1150000.0,7822,2017-12-24,2017-18 Wildfire,Mayfair Rd
32544,2017,80000.0,1315,2018-01-24,2017-18 Wildfire,"Baerami Creek Rd, Baerami"
32547,2017,0.0,252,2018-01-08,2017-18 Wildfire,Glenbrook Lightning Strike
32550,2017,0.0,467,2018-01-25,2017-18 Wildfire,Pinchgut Creek
