2012,230000.0,2547,2013-02-19,2012-13 Wildfire,Thelanagrin Grass Fire
2013,0.0,238,2013-10-28,2013-14 Wildfire,Wilbriggie
2013,750000.0,3629,2013-09-12,2013-14 Wildfire,Mount Chapman Fire
2013,16360000.0,24007,2013-09-05,2013-14 Wildfire,Old Inn Road Fire
2013,2130000.0,6370,2013-08-26,2013-14 Wildfire,Jarrah Road Fire
2013,6100000.0,11541,2013-10-20,2013-14 Wildfire,Sheas Nob Fire
2013,28360000.0,42617,2013-10-20,2013-14 Wildfire,Sheas Nob Fire
2013,30000.0,834,2013-10-10,2013-14 Wildfire,Kullantine Rd
2013,0.0,84,2013-11-15,2013-14 Wildfire,Koombalah - Kissing Point Road
2013,0.0,85,2013-11-15,2013-14 Wildfire,Koombalah - Kissing Point Road
2013,0.0,83,2013-11-15,2013-14 Wildfire,Koombalah - Kissing Point Road
2013,340000.0,2350,2013-09-10,2013-14 Wildfire,Bouchiers Fire Trail
2013,10000.0,560,2013-10-29,2013-14 Wildfire,Williams Top Road Fire
2013,20000.0,562,2013-10-29,2013-14 Wildfire,Scattered Top Mountain Fire
2013,390000.0,3128,2013-09-09,2013-14 Wildfire,Cooks Hut Road Wildfire
2013,60000.0,1173,2013-11-03,2013-14 Wildfire,Sand Hills Salt Ash
2013,10000.0,560,2013-09-10,2013-14 Wildfire,Butlers Flat Wildfire
2013,0.0,259,2013-09-23,2013-14 Wildfire,Sandy Point Trail Wildfire
2013,350000.0,2829,2013-10-22,2013-14 Wildfire,Queens Lake Nature Reserve Wildfire
2013,0.0,595,2013-11-01,2013-14 Wildfire,Jolly Nose Queens Lake NP Wildfire
2013,10000.0,524,2013-10-17,2013-14 Wildfire,Prospect Reservior - Grass Alight
2013,0.0,150,2013-11-28,2013-14 Wildfire,Lady Carrington Drive Fire
2013,124700000.0,71029,2013-10-31,2013-14 Wildfire,Sportsmans Creek Trail Fire
2013,20000.0,591,2013-12-18,2013-14 Wildfire,Monga SCA
2013,0.0,387,2013-12-31,2013-14 Wildfire,"Cowpasture Road, Bossley Park - Grass Alight"
